PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Deck,Cabin_num,Side
0283_01,0,1,1,29.0,0,0.0,0.0,0.0,0.0,0.0,Jacky Santin,True,6,46,0
0283_02,0,0,2,22.0,0,146.0,146.0,146.0,146.0,146.0,Roydo Santin,True,5,64,0
0285_01,1,1,2,14.0,0,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,True,4,16,0
0285_02,1,1,0,42.0,0,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,True,4,16,0
0286_01,0,0,0,57.0,0,3.0,3.0,3.0,3.0,3.0,Carita Jimes,False,5,65,0
0287_01,1,1,0,39.0,0,0.0,0.0,0.0,0.0,0.0,Tetra Bootty,True,8,30.549435004179188,2
0287_02,1,0,2,28.0,0,0.0,0.0,0.0,0.0,0.0,Alasym Bootty,False,1,12,0
0288_01,0,0,0,19.0,0,0.0,0.0,0.0,0.0,0.0,Gory Delez,False,5,55,1
0289_01,1,1,0,19.0,0,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,True,2,12,1
0290_01,1,0,0,26.0,0,0.0,0.0,0.0,0.0,0.0,Skaton Excialing,True,1,7,1
0290_02,1,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,Algor Excialing,True,1,7,1
0290_03,1,2,2,43.0,0,0.0,0.0,0.0,0.0,0.0,Dhenar Excialing,True,1,7,1
0290_04,1,0,0,9.0,0,0.0,0.0,0.0,0.0,0.0,Atino Excialing,True,1,7,1
0291_01,1,0,2,40.0,0,0.0,0.0,0.0,0.0,0.0,Castab Brakeril,True,3,10,1
0294_01,1,1,2,50.0,0,0.0,0.0,0.0,0.0,0.0,Phonons Roforhauge,True,1,8,1
0297_01,0,0,2,24.0,0,90.0,90.0,90.0,90.0,90.0,Ernice Gardonadox,True,6,47,0
0298_01,1,1,0,57.0,0,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,True,0,3,0
0301_01,0,1,2,16.0,0,0.0,0.0,0.0,0.0,0.0,Margia Wriggins,False,8,30.549435004179188,2
0302_01,0,0,2,23.0,0,0.0,0.0,0.0,0.0,0.0,Lesley Shephendry,False,5,67,0
0303_01,3,1,2,23.0,0,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander,True,6,41,1
0304_01,1,0,2,28.0,0,0.0,0.0,0.0,0.0,0.0,Betena Ausivetpul,False,4,18,1
0305_01,1,0,0,23.0,0,0.0,0.0,0.0,0.0,0.0,Suhelik Geousker,False,2,7,0
0306_01,0,0,2,23.0,0,368.0,368.0,368.0,368.0,368.0,Dony Estevesters,False,4,19,1
0307_01,0,0,2,18.0,0,0.0,0.0,0.0,0.0,0.0,Natald Hickett,True,5,59,1
0309_01,0,0,2,18.0,0,1194.0,1194.0,1194.0,1194.0,1194.0,Billya Bowerson,False,5,60,1
0310_01,1,0,2,67.0,0,,,,,,Naviton Coudered,False,8,30.549435004179188,2
0313_01,0,0,1,60.0,0,7.0,7.0,7.0,7.0,7.0,Briney Mckinsond,True,5,68,0
0313_02,0,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,Jona Mckinsond,True,6,50,0
0313_03,0,0,0,49.0,0,331.0,331.0,331.0,331.0,331.0,Jaimer Mckinsond,True,5,68,0
0313_04,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond,True,6,50,0
0314_01,0,0,0,26.0,0,386.0,386.0,386.0,386.0,386.0,Kell Kochroeders,False,6,51,0
0315_01,3,1,1,35.0,0,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,True,6,42,1
0316_01,1,0,2,24.0,0,0.0,0.0,0.0,0.0,0.0,Hallah Sorbitter,True,1,9,1
0316_02,1,1,2,20.0,0,0.0,0.0,0.0,0.0,0.0,Beneba Sorbitter,True,1,9,1
0320_01,0,0,2,18.0,0,0.0,0.0,0.0,0.0,0.0,Breney Bellarkerd,False,6,44,1
0320_02,0,0,2,21.0,0,0.0,0.0,0.0,0.0,0.0,Garley Bellarkerd,False,6,44,1
0321_01,3,0,2,59.0,1,1018.0,1018.0,1018.0,1018.0,1018.0,Quites Bache,False,5,61,1
0322_01,0,1,1,13.0,0,0.0,0.0,0.0,0.0,0.0,Annya Blange,False,6,45,1
0324_01,0,1,0,43.0,0,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,False,6,53,0
0326_01,0,1,2,29.0,0,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,False,6,47,1
0327_01,0,0,2,19.0,0,17.0,17.0,17.0,17.0,17.0,Jasony Ocherman,True,8,30.549435004179188,2
0330_01,1,0,2,2.0,0,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,True,2,14,1
0330_02,1,0,2,32.0,0,247.0,247.0,247.0,247.0,247.0,,True,2,14,1
0330_03,1,0,2,33.0,0,443.0,443.0,443.0,443.0,443.0,Hekaton Siveduced,False,2,14,1
0331_01,0,0,2,25.0,0,0.0,0.0,0.0,0.0,0.0,Lewise Burchard,False,5,72,0
0333_01,2,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,Phios Melie,True,5,73,0
0334_01,2,0,2,29.0,0,5715.0,5715.0,5715.0,5715.0,5715.0,Unfly Mushe,False,5,62,1
0336_01,0,0,2,44.0,0,695.0,695.0,695.0,695.0,695.0,Maura Cookson,False,5,74,0
0337_01,2,1,0,2.0,0,0.0,0.0,0.0,0.0,0.0,Guanch Perle,True,5,63,1
0337_02,2,0,2,19.0,0,417.0,417.0,417.0,417.0,417.0,Weros Perle,True,5,63,1
0337_03,2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,True,5,63,1
0338_01,0,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,Ireen Guerson,True,6,48,1
0340_01,1,1,0,38.0,0,0.0,0.0,0.0,0.0,0.0,Pentard Poille,True,1,10,1
0341_01,0,1,1,5.0,0,0.0,0.0,0.0,0.0,0.0,Lorian Webstephrey,False,6,57,0
0343_01,0,0,1,31.0,0,121.0,121.0,121.0,121.0,121.0,Meremy Salez,False,5,76,0
0345_01,2,1,2,30.0,0,0.0,0.0,0.0,0.0,0.0,Berios Racke,False,4,21,1
0346_01,0,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,Lynney Chanan,True,6,59,0
0347_01,2,0,2,27.0,0,434.0,434.0,434.0,434.0,434.0,Cousk Kraie,False,5,64,1
0348_01,2,0,2,22.0,0,142.0,142.0,142.0,142.0,142.0,Stray Mane,True,3,12,0
0348_02,2,2,2,36.0,0,520.0,520.0,520.0,520.0,520.0,Weet Mane,True,8,30.549435004179188,2
0350_01,0,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,Loresa Burchanez,True,6,60,0
0352_01,2,0,2,23.0,0,2001.0,2001.0,2001.0,2001.0,2001.0,Hits Strad,False,5,78,0
0355_01,0,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,Tricky Warrison,True,8,30.549435004179188,2
0356_01,1,1,0,36.0,0,0.0,0.0,0.0,0.0,0.0,Pharmus Gloyanthy,True,1,15,0
0357_01,0,0,2,41.0,0,,,,,,Eduard Mcleaney,False,5,65,1
0358_01,0,1,2,50.0,0,0.0,0.0,0.0,0.0,0.0,Ronna Connon,True,6,50,1
0358_02,0,1,1,32.0,0,0.0,0.0,0.0,0.0,0.0,Dandy Connon,True,6,50,1
0359_01,0,0,1,26.0,0,148.0,148.0,148.0,148.0,148.0,Celine Popez,False,5,66,1
0360_01,0,0,2,15.0,0,358.0,358.0,358.0,358.0,358.0,Elancy Staffersby,False,5,67,1
0361_01,0,0,0,33.0,0,0.0,0.0,0.0,0.0,0.0,Virgie Headardyer,True,5,68,1
0365_01,0,0,0,27.0,0,0.0,0.0,0.0,0.0,0.0,Dandra Jacostaney,False,6,51,1
0368_01,2,0,2,26.0,0,2832.0,2832.0,2832.0,2832.0,2832.0,Resers Perte,False,5,82,0
0368_02,2,1,2,61.0,0,0.0,0.0,0.0,0.0,0.0,Batech Perte,True,5,82,0
0369_01,0,0,2,24.0,0,0.0,0.0,0.0,0.0,0.0,Veroy Pottonalden,True,6,53,1
0370_01,0,0,2,30.0,0,0.0,0.0,0.0,0.0,0.0,Tine Coffmaney,False,5,83,0
0371_01,2,1,2,24.0,0,0.0,0.0,0.0,0.0,0.0,Chrey Dutte,True,5,84,0
0372_01,0,0,2,24.0,0,0.0,0.0,0.0,0.0,0.0,,False,5,85,0
0373_01,0,1,2,41.0,0,0.0,0.0,0.0,0.0,0.0,Billex Mcneiderson,False,6,62,0
0375_01,0,0,2,20.0,0,0.0,0.0,0.0,0.0,0.0,Luzel Vincenton,False,4,22,0
0376_01,0,0,2,22.0,0,116.0,116.0,116.0,116.0,116.0,Francy Spentley,True,6,54,1
0377_01,1,0,0,63.0,0,0.0,0.0,0.0,0.0,0.0,Wezncha Excialing,False,2,15,1
0378_01,1,0,0,18.0,0,17.0,17.0,17.0,17.0,17.0,Bram Pirejus,False,1,11,1
0378_02,1,1,0,21.0,0,0.0,0.0,0.0,0.0,0.0,Marfak Pirejus,True,1,11,1
0378_03,1,0,2,79.0,0,5649.0,5649.0,5649.0,5649.0,5649.0,Naslon Pirejus,False,1,11,1
0378_04,1,1,2,56.0,0,0.0,0.0,0.0,0.0,0.0,Muonons Pirejus,True,1,11,1
0378_05,1,1,2,13.0,0,0.0,0.0,0.0,0.0,0.0,Polaton Pirejus,True,1,11,1
0378_06,1,0,2,33.0,0,0.0,0.0,0.0,0.0,0.0,Sollum Pirejus,False,1,11,1
0378_07,1,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,Achib Pirejus,True,1,11,1
0379_01,0,0,2,31.0,0,198.0,198.0,198.0,198.0,198.0,Brita Moodson,True,6,63,0
0380_01,1,1,0,26.0,0,0.0,0.0,0.0,0.0,0.0,Zinopus Fuelddid,True,8,30.549435004179188,2
0381_01,1,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,Mesatan Mosteraked,True,1,16,0
0381_02,1,1,0,38.0,0,0.0,0.0,0.0,0.0,0.0,Aston Mosteraked,True,1,16,0
0382_01,3,0,3,23.0,0,348.0,348.0,348.0,348.0,348.0,Blanie Floydendley,False,6,64,0
0383_01,0,0,2,28.0,0,82.0,82.0,82.0,82.0,82.0,Phia Wagnerray,False,6,55,1
0383_02,0,1,1,34.0,0,0.0,0.0,0.0,0.0,0.0,Evane Wagnerray,False,6,55,1
0384_01,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cliney Simpsonks,True,6,56,1
0384_02,0,0,2,14.0,0,3.0,3.0,3.0,3.0,3.0,Ellard Simpsonks,True,6,56,1
0385_01,0,0,2,23.0,0,13.0,13.0,13.0,13.0,13.0,Tanley Klinson,False,6,65,0
0387_01,0,1,2,49.0,0,0.0,0.0,0.0,0.0,0.0,Verek Merce,False,6,66,0
0388_01,0,1,2,14.0,0,0.0,0.0,0.0,0.0,0.0,Fanna Sullones,False,6,57,1
0389_01,0,0,2,18.0,0,391.0,391.0,391.0,391.0,391.0,Elanda Savaraldez,False,4,23,0
0391_01,1,0,1,27.0,1,69.0,69.0,69.0,69.0,69.0,Dabik Cowsearney,True,2,9,0
0392_01,0,0,2,48.0,0,0.0,0.0,0.0,0.0,0.0,Ward Carreralend,False,4,24,0
0395_01,1,0,0,31.0,1,0.0,0.0,0.0,0.0,0.0,Meropus Hervel,False,1,17,0
0395_02,1,0,0,61.0,0,1.0,1.0,1.0,1.0,1.0,Hadyon Hervel,False,1,17,0
0396_01,0,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,Brinez Robins,True,6,59,1
0397_01,2,1,2,45.0,0,0.0,0.0,0.0,0.0,0.0,Graw Mepie,True,5,69,1
0398_01,2,0,2,22.0,0,28.0,28.0,28.0,28.0,28.0,Wales Tité,False,3,13,1
0401_01,2,0,2,30.0,1,1056.0,1056.0,1056.0,1056.0,1056.0,Luse Pimne,False,3,14,1
0401_02,2,0,2,30.0,0,1770.0,1770.0,1770.0,1770.0,1770.0,Parney Pimne,False,3,14,1
0402_01,3,1,0,32.0,1,0.0,0.0,0.0,0.0,0.0,Teron Sageng,True,3,15,1
0403_01,2,0,2,43.0,1,353.0,353.0,353.0,353.0,353.0,Push Wate,True,3,13,0
0405_01,0,0,0,17.0,0,177.0,177.0,177.0,177.0,177.0,Denis Flowensley,False,5,89,0
0407_01,0,0,2,23.0,0,,,,,,Dandy Mirez,False,6,69,0
0407_02,0,0,2,20.0,0,0.0,0.0,0.0,0.0,0.0,Luzel Mirez,False,5,90,0
0407_03,0,1,2,39.0,0,0.0,0.0,0.0,0.0,0.0,Dennya Mirez,False,6,69,0
0408_01,2,0,2,35.0,0,1134.0,1134.0,1134.0,1134.0,1134.0,Cus Ble,False,4,25,0
0409_01,2,0,2,31.0,0,0.0,0.0,0.0,0.0,0.0,Mats Iccle,False,5,71,1
0410_01,0,0,0,21.0,0,0.0,0.0,0.0,0.0,0.0,Tyrona Roachoanand,False,5,72,1
0411_01,0,0,2,16.0,0,691.0,691.0,691.0,691.0,691.0,Benny Rushorney,False,5,91,0
0412_01,1,0,2,60.0,0,0.0,0.0,0.0,0.0,0.0,Baton Quelfly,True,2,11,0
0413_01,0,0,2,18.0,0,0.0,0.0,0.0,0.0,0.0,Elina Steinardson,False,5,92,0
0415_01,0,1,2,42.0,0,0.0,0.0,0.0,0.0,0.0,Iney Pierry,False,6,60,1
0417_01,1,1,0,68.0,0,0.0,0.0,0.0,0.0,0.0,Lesatik Poicaptic,True,1,18,0
0417_02,1,0,0,22.0,0,0.0,0.0,0.0,0.0,0.0,Mirark Unhearfus,False,1,18,0
0417_03,1,1,2,59.0,0,0.0,0.0,0.0,0.0,0.0,Enifik Unhearfus,True,1,18,0
0423_01,1,0,2,27.0,0,8.0,8.0,8.0,8.0,8.0,Syrmark Pumbody,True,1,19,0
0425_01,2,0,2,37.0,0,1094.0,1094.0,1094.0,1094.0,1094.0,Blesh Fiha,False,5,96,0
0425_02,2,1,2,3.0,0,0.0,0.0,0.0,0.0,0.0,Cowns Fiha,True,5,96,0
0425_03,2,1,2,31.0,0,0.0,0.0,0.0,0.0,0.0,Ree Fiha,True,5,96,0
0427_01,1,0,2,31.0,0,417.0,417.0,417.0,417.0,417.0,Algor Efulows,True,4,26,0
0428_01,1,0,2,29.0,0,0.0,0.0,0.0,0.0,0.0,Chargin Chocaters,True,2,16,1
0429_01,1,0,0,20.0,0,2.0,2.0,2.0,2.0,2.0,Aino Ineysive,True,0,5,1
0429_02,1,1,0,46.0,0,0.0,0.0,0.0,0.0,0.0,Taurak Ineysive,True,0,5,1
0430_01,0,0,2,29.0,0,0.0,0.0,0.0,0.0,0.0,Eliana Jorden,True,5,75,1
0431_01,2,1,2,43.0,0,0.0,0.0,0.0,0.0,0.0,Fronch Melto,True,5,97,0
0432_01,2,0,2,17.0,0,1483.0,1483.0,1483.0,1483.0,1483.0,Caper Knike,False,5,76,1
0433_01,1,2,0,27.0,0,0.0,0.0,0.0,0.0,0.0,Hekark Mormonized,True,1,20,0
0433_02,1,0,2,47.0,0,4.0,4.0,4.0,4.0,4.0,Naosura Mormonized,False,1,20,0
0434_01,2,1,2,45.0,0,0.0,0.0,0.0,0.0,0.0,Row Pread,True,5,77,1
0435_01,0,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,Allie Willynnedy,True,6,62,1
0436_01,0,0,0,10.0,0,0.0,0.0,0.0,0.0,0.0,Sallyl Hodes,True,6,63,1
0436_02,0,0,1,56.0,0,46.0,46.0,46.0,46.0,46.0,Lilace Hodes,False,6,63,1
0437_01,0,0,2,39.0,0,382.0,382.0,382.0,382.0,382.0,Lynnee Oneiles,False,5,78,1
0437_02,0,0,1,40.0,0,7.0,7.0,7.0,7.0,7.0,Debora Oneiles,False,5,78,1
0438_01,1,1,2,40.0,0,0.0,0.0,0.0,0.0,0.0,Dyonon Diateous,True,1,13,1
0439_01,1,0,0,34.0,0,,,,,,Izarino Unciate,False,2,13,0
0441_01,0,0,0,32.0,0,0.0,0.0,0.0,0.0,0.0,Loree Hahnstonsen,False,5,79,1
0442_01,0,0,2,35.0,0,7.0,7.0,7.0,7.0,7.0,Elica Armstromez,False,5,98,0
0444_01,2,0,2,32.0,1,2484.0,2484.0,2484.0,2484.0,2484.0,Camonk Curte,False,3,15,0
0444_02,3,0,2,26.0,1,1869.0,1869.0,1869.0,1869.0,1869.0,Colal Curte,False,5,99,0
0445_01,0,0,2,25.0,0,1352.0,1352.0,1352.0,1352.0,1352.0,Loria Marshopper,False,5,80,1
0445_02,3,0,2,26.0,0,0.0,0.0,0.0,0.0,0.0,Rice Marshopper,False,4,25,1
0446_01,1,1,0,22.0,0,0.0,0.0,0.0,0.0,0.0,Hadira Singmage,True,1,21,0
0447_01,0,0,2,22.0,0,9.0,9.0,9.0,9.0,9.0,Ferry Mcclayton,True,5,81,1
0448_01,0,0,2,24.0,0,757.0,757.0,757.0,757.0,757.0,Elara Hoppernardy,False,4,27,0
0448_02,0,1,1,32.0,0,0.0,0.0,0.0,0.0,0.0,,True,6,71,0
0449_01,0,1,2,11.0,0,0.0,0.0,0.0,0.0,0.0,Nathy Moongton,True,6,64,1
0452_01,2,1,2,22.0,0,0.0,0.0,0.0,0.0,0.0,Swafox Ecart,True,4,26,1
0453_01,1,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,Aldun Taptiritty,True,1,14,1
0453_02,1,1,0,34.0,0,0.0,0.0,0.0,0.0,0.0,Minopus Taptiritty,True,8,30.549435004179188,2
0453_03,1,1,2,74.0,0,0.0,0.0,0.0,0.0,0.0,Wezena Taptiritty,True,1,14,1
0454_01,1,2,0,28.0,1,5.0,5.0,5.0,5.0,5.0,Tabius Geoconne,True,1,15,1
0454_02,1,1,2,42.0,0,0.0,0.0,0.0,0.0,0.0,Etair Fushausive,True,1,15,1
0454_03,1,1,2,43.0,0,0.0,0.0,0.0,0.0,0.0,Hallux Geoconne,True,1,15,1
0456_01,0,0,2,55.0,0,210.0,210.0,210.0,210.0,210.0,Lulah Hinetthews,False,5,83,1
0457_01,0,0,1,19.0,0,0.0,0.0,0.0,0.0,0.0,Leonyl Poperez,True,6,72,0
0457_02,0,1,2,6.0,0,0.0,0.0,0.0,0.0,0.0,Sallyl Poperez,False,6,72,0
0457_03,0,0,2,7.0,0,0.0,0.0,0.0,0.0,0.0,Joela Poperez,False,6,72,0
0458_01,1,1,0,28.0,0,0.0,0.0,0.0,0.0,0.0,Zanin Bedectical,True,3,16,1
0459_01,0,0,2,15.0,0,2156.0,2156.0,2156.0,2156.0,2156.0,Hardy Nichoan,False,5,84,1
0460_01,0,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,Shawne Jenningley,True,6,65,1
0461_01,0,0,1,31.0,0,0.0,0.0,0.0,0.0,0.0,Shany Yorkland,True,4,27,1
0461_02,0,0,2,22.0,0,0.0,0.0,0.0,0.0,0.0,Warry Yorkland,True,5,85,1
0461_03,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,Len Yorkland,True,6,66,1
0462_01,0,1,3,50.0,0,0.0,0.0,0.0,0.0,0.0,Ronia Sosanturney,False,6,67,1
0463_01,2,0,2,34.0,0,865.0,865.0,865.0,865.0,865.0,Grats Staf,False,5,100,0
0463_02,2,0,2,14.0,0,928.0,928.0,928.0,928.0,928.0,Flamal Staf,False,5,100,0
0465_01,0,0,2,19.0,0,4.0,4.0,4.0,4.0,4.0,Deandy Chaellerty,False,4,28,0
0465_02,0,0,2,27.0,0,0.0,0.0,0.0,0.0,0.0,Kyley Chaellerty,True,4,28,0
0466_01,0,0,2,36.0,0,0.0,0.0,0.0,0.0,0.0,Aude Beachez,False,5,101,0
0468_01,0,1,2,34.0,0,0.0,0.0,0.0,0.0,0.0,Haryn Wynneyerson,False,8,30.549435004179188,2
0470_01,2,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,Aptal Binie,True,5,86,1
0470_02,3,1,2,36.0,0,0.0,0.0,0.0,0.0,0.0,Jurs Binie,True,5,86,1
0471_01,1,0,2,16.0,0,0.0,0.0,0.0,0.0,0.0,Astab Fuelisent,False,1,22,0
0471_02,1,0,0,30.0,0,0.0,0.0,0.0,0.0,0.0,Izarino Fuelisent,True,1,22,0
0472_01,0,0,1,37.0,0,0.0,0.0,0.0,0.0,0.0,Stene Solinez,False,5,87,1
0474_01,0,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,Nicey Chardst,True,6,69,1
0475_01,0,0,2,36.0,0,0.0,0.0,0.0,0.0,0.0,Danie Gilesonston,False,4,29,0
0476_01,2,0,1,27.0,0,,,,,,Coves Chiff,False,5,103,0
0476_02,2,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,Book Chiff,True,5,103,0
0476_03,2,1,2,12.0,0,0.0,0.0,0.0,0.0,0.0,Beah Chiff,True,5,103,0
0477_01,0,0,2,22.0,0,0.0,0.0,0.0,0.0,0.0,Benny Moongton,False,4,30,0
0480_01,0,0,2,27.0,0,,,,,,Chrisa Mcdanield,False,6,74,0
0481_01,0,1,2,13.0,0,0.0,0.0,0.0,0.0,0.0,Gera Peckerson,True,6,70,1
0482_01,0,0,2,27.0,0,0.0,0.0,0.0,0.0,0.0,Anny Mallerez,False,4,28,1
0482_02,0,0,2,28.0,0,0.0,0.0,0.0,0.0,0.0,Isaacy Mallerez,False,5,88,1
0485_01,1,0,0,21.0,0,0.0,0.0,0.0,0.0,0.0,Furudah Unloweedic,False,1,17,1
0487_01,1,2,2,39.0,0,172.0,172.0,172.0,172.0,172.0,Sadirak Obeaded,False,2,19,1
0488_01,0,1,1,28.0,0,0.0,0.0,0.0,0.0,0.0,Chery Vantonson,False,6,76,0
0490_01,0,1,2,14.0,0,0.0,0.0,0.0,0.0,0.0,Hanne Kirklander,True,6,71,1
0498_01,1,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,Batomam Preent,True,8,30.549435004179188,2
0498_02,1,1,0,46.0,0,0.0,0.0,0.0,0.0,0.0,Kastrak Preent,True,1,18,1
0499_01,2,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,Eclass Meake,True,5,89,1
0499_02,2,0,2,21.0,0,0.0,0.0,0.0,0.0,0.0,Yogark Meake,False,4,29,1
0500_01,2,0,0,21.0,0,513.0,513.0,513.0,513.0,513.0,Ots Cakie,True,3,19,0
0501_01,1,0,2,42.0,0,0.0,0.0,0.0,0.0,0.0,Hadirk Spedlybood,False,4,32,0
0502_01,2,0,2,22.0,0,10.0,10.0,10.0,10.0,10.0,Pigars Swell,False,8,30.549435004179188,2
0503_01,2,0,2,10.0,0,0.0,0.0,0.0,0.0,0.0,Gal Fone,True,5,90,1
0503_02,2,0,2,43.0,0,1821.0,1821.0,1821.0,1821.0,1821.0,Torms Fone,False,5,90,1
0503_03,2,0,2,42.0,0,1246.0,1246.0,1246.0,1246.0,1246.0,Pios Fone,False,4,31,1
0504_01,1,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,Thabius Unpasine,True,1,19,1
0504_02,1,1,0,54.0,0,0.0,0.0,0.0,0.0,0.0,Mirfar Unpasine,True,1,19,1
0504_03,1,1,3,24.0,0,0.0,0.0,0.0,0.0,0.0,Sterops Unpasine,True,1,19,1
0504_04,1,0,2,64.0,0,0.0,0.0,0.0,0.0,0.0,Tauria Unpasine,False,1,19,1
0504_05,1,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,Azharga Unpasine,True,1,19,1
0504_06,3,1,0,53.0,0,0.0,0.0,0.0,0.0,0.0,Alheneb Unpasine,True,1,19,1
0506_01,2,1,2,23.0,0,0.0,0.0,0.0,0.0,0.0,Kad Backe,True,5,91,1
0507_01,0,0,2,39.0,0,0.0,0.0,0.0,0.0,0.0,Kylen Mccarry,True,6,74,1
0510_01,1,0,2,59.0,0,0.0,0.0,0.0,0.0,0.0,Astrark Sinecthex,True,2,16,0
0512_01,1,0,0,32.0,0,0.0,0.0,0.0,0.0,0.0,Sadirak Nateansive,True,3,18,1
0512_02,1,1,2,55.0,0,0.0,0.0,0.0,0.0,0.0,Ankalik Nateansive,True,3,18,1
0513_01,0,1,1,21.0,0,0.0,0.0,0.0,0.0,0.0,Rayley Blandez,True,6,78,0
0515_01,1,1,2,50.0,0,0.0,0.0,0.0,0.0,0.0,Alramix Swinvul,True,1,20,1
0516_01,1,0,0,55.0,0,113.0,113.0,113.0,113.0,113.0,Vindem Eneurordry,False,0,6,1
0517_01,0,0,2,27.0,0,1445.0,1445.0,1445.0,1445.0,1445.0,Jandy Kimons,False,5,109,0
0518_01,3,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,Soyos Parta,True,5,92,1
0519_01,0,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,Ryany Farleyatton,True,6,77,1
0520_01,0,0,2,55.0,0,62.0,62.0,62.0,62.0,62.0,Bel Mcguirez,False,6,78,1
0521_01,0,0,2,23.0,0,39.0,39.0,39.0,39.0,39.0,Hery Hornettoney,True,4,32,1
0522_01,0,0,2,42.0,0,0.0,0.0,0.0,0.0,0.0,Glenry Parklaney,False,4,33,0
0523_01,0,0,2,35.0,0,553.0,553.0,553.0,553.0,553.0,Helley Joyneidez,True,4,33,1
0525_01,0,1,2,47.0,0,0.0,0.0,0.0,0.0,0.0,Wenise Mirezavis,True,8,30.549435004179188,2
0527_01,2,0,0,27.0,0,1172.0,1172.0,1172.0,1172.0,1172.0,Supce Stité,False,5,93,1
0527_02,2,1,2,34.0,0,0.0,0.0,0.0,0.0,0.0,Llat Stité,True,5,93,1
0528_01,1,0,2,46.0,0,0.0,0.0,0.0,0.0,0.0,Alasmon Stiven,False,2,17,0
0529_01,0,1,1,26.0,0,0.0,0.0,0.0,0.0,0.0,Ericia Sellahaney,False,6,81,0
0531_01,0,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,Estine Alentonway,False,6,82,0
0531_02,0,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,Darley Alentonway,True,6,82,0
0533_01,2,0,2,33.0,0,20.0,20.0,20.0,20.0,20.0,Tops Stike,False,3,21,0
0534_01,1,0,2,34.0,0,98.0,98.0,98.0,98.0,98.0,Asellux Parbage,False,1,23,0
0534_02,1,0,2,49.0,0,3573.0,3573.0,3573.0,3573.0,3573.0,Weia Parbage,False,1,23,0
0537_01,0,0,2,22.0,0,0.0,0.0,0.0,0.0,0.0,Kylen Staffersby,False,6,83,0
0538_01,0,0,2,28.0,0,0.0,0.0,0.0,0.0,0.0,Walla Swanardy,True,5,110,0
0539_01,1,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,Tard Nalanet,True,2,18,0
0539_02,1,1,0,36.0,0,0.0,0.0,0.0,0.0,0.0,Achyon Nalanet,True,2,18,0
0539_03,3,1,0,30.0,0,0.0,0.0,0.0,0.0,0.0,Alderak Nalanet,True,2,18,0
0539_04,1,1,2,49.0,0,0.0,0.0,0.0,0.0,0.0,Betenif Nalanet,True,2,18,0
0539_05,1,0,2,38.0,0,0.0,0.0,0.0,0.0,0.0,Mardyon Nalanet,False,2,18,0
0540_01,2,1,2,31.0,0,0.0,0.0,0.0,0.0,0.0,Jell Conie,True,5,95,1
0540_02,3,0,2,17.0,0,1471.0,1471.0,1471.0,1471.0,1471.0,Rantax Conie,False,5,95,1
0542_01,0,0,2,26.0,0,9.0,9.0,9.0,9.0,9.0,Landa Ments,False,6,84,0
0545_01,0,0,2,23.0,0,59.0,59.0,59.0,59.0,59.0,Kaye Sextones,False,5,111,0
0546_01,0,0,0,24.0,0,930.0,930.0,930.0,930.0,930.0,Shawne Stenson,False,5,96,1
0547_01,0,0,2,23.0,0,0.0,0.0,0.0,0.0,0.0,Trick Weavesend,False,5,97,1
